"Site ID","Site Name","Project","Collected Date/Time","Collected Date","Collected Time","Analyte","Total/Dissolved","Recorded Value","Units","Comments","Qualifier","Method","Prepared Date/Time","Analyzed Date/Time","Start Depth","Start Depth Units","Sample ID","Agency","Permit No PS","DID No PS",""
"20399","Anclote Pasco 4","B679","6/14/2007 3:00:00 PM","06/14/2007","15:00","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","6/14/2007 3:00:00 PM","06/14/2007","15:00","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","7/23/2007 1:35:00 PM","07/23/2007","13:35","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","7/23/2007 1:35:00 PM","07/23/2007","13:35","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","8/23/2007 2:00:00 PM","08/23/2007","14:00","Chlorophyll a (Total)","","0.70","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","9/13/2007 1:58:00 PM","09/13/2007","13:58","Chlorophyll a (Total)","","1.50","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","10/23/2007 2:43:00 PM","10/23/2007","14:43","Chlorophyll a (Total)","","1.60","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","11/7/2007 2:11:00 PM","11/07/2007","14:11","Chlorophyll a (Total)","","4","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","12/11/2007 3:17:00 PM","12/11/2007","15:17","Chlorophyll a (Total)","","1.20","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","1/8/2008 2:33:00 PM","01/08/2008","14:33","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","2/20/2008 2:39:00 PM","02/20/2008","14:39","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","3/12/2008 2:03:00 PM","03/12/2008","14:03","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","4/2/2008 4:51:00 PM","04/02/2008","16:51","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","5/19/2008 1:57:00 PM","05/19/2008","13:57","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","6/11/2008 3:32:00 PM","06/11/2008","15:32","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","7/23/2008 2:24:00 PM","07/23/2008","14:24","Chlorophyll a (Total)","","5","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","8/25/2008 1:59:00 PM","08/25/2008","13:59","Chlorophyll a (Total)","","5","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","9/8/2008 2:08:00 PM","09/08/2008","14:08","Chlorophyll a (Total)","","4","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","10/29/2008 2:02:00 PM","10/29/2008","14:02","Chlorophyll a (Total)","","4","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","11/19/2008 2:10:00 PM","11/19/2008","14:10","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","12/4/2008 1:31:00 PM","12/04/2008","13:31","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","1/27/2009 2:07:00 PM","01/27/2009","14:07","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","2/24/2009 2:48:00 PM","02/24/2009","14:48","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","3/17/2009 1:55:00 PM","03/17/2009","13:55","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","4/15/2009 1:29:00 PM","04/15/2009","13:29","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","5/5/2009 1:59:00 PM","05/05/2009","13:59","Chlorophyll a (Total)","","4","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","6/16/2009 1:51:00 PM","06/16/2009","13:51","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","7/20/2009 1:52:00 PM","07/20/2009","13:52","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","8/4/2009 1:01:00 PM","08/04/2009","13:01","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","9/15/2009 1:11:00 PM","09/15/2009","13:11","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","10/12/2009 1:24:00 PM","10/12/2009","13:24","Chlorophyll a (Total)","","4","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","11/23/2009 1:34:00 PM","11/23/2009","13:34","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","B679","12/8/2009 1:40:00 PM","12/08/2009","13:40","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20399","Anclote Pasco 4","P529","8/9/2017 11:55:00 AM","08/09/2017","11:55","Chlorophyll a (Total)","Total","29.50","ug/L"," N1","Q","SM 10200 H","9/5/2017 2:52:00 PM","9/5/2017 2:52:00 PM","0.50","m","200968985","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","10/23/2017 1:45:00 PM","10/23/2017","13:45","Chlorophyll a (Total)","Total","6.43","ug/L"," N1","","SM 10200 H","11/8/2017 11:27:00 AM","11/8/2017 11:27:00 AM","0.50","m","200982479","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","1/8/2018 11:50:00 AM","01/08/2018","11:50","Chlorophyll a (Total)","Total","1.26","ug/L"," N1","I","SM 10200 H","1/29/2018 10:14:00 AM","1/29/2018 10:14:00 AM","0.50","m","200991259","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","4/30/2018 11:20:00 AM","04/30/2018","11:20","Chlorophyll a (Total)","Total","1.04","ug/L"," N1","I","SM 10200 H","5/24/2018 12:02:00 PM","5/24/2018 12:02:00 PM","0.50","m","201000243","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","7/9/2018 11:35:00 AM","07/09/2018","11:35","Chlorophyll a (Total)","Total","3.08","ug/L"," N1","I","SM 10200 H","8/2/2018 2:15:00 PM","8/2/2018 2:15:00 PM","0.50","m","201010050","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","10/15/2018 11:10:00 AM","10/15/2018","11:10","Chlorophyll a (Total)","Total","2.93","ug/L"," N1","I","SM 10200 H","10/24/2018 8:03:00 AM","10/24/2018 8:03:00 AM","0.50","m","201023690","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","1/10/2019 11:10:00 AM","01/10/2019","11:10","Chlorophyll a (Total)","Total","12.60","ug/L"," N1","","SM 10200 H","2/6/2019 11:42:00 AM","2/6/2019 11:42:00 AM","0.50","m","201033546","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","4/8/2019 11:10:00 AM","04/08/2019","11:10","Chlorophyll a (Total)","Total","1.60","ug/L"," N1","QI","SM 10200 H","5/10/2019 1:56:00 PM","5/10/2019 1:56:00 PM","0.50","m","201042688","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","8/1/2019 12:10:00 PM","08/01/2019","12:10","Chlorophyll a (Total)","Total","2.46","ug/L"," N1","I","SM 10200 H","8/27/2019 11:39:00 AM","8/27/2019 11:39:00 AM","0.50","m","201053440","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","10/28/2019 10:50:00 AM","10/28/2019","10:50","Chlorophyll a (Total)","Total","1.91","ug/L"," N1","I","SM 10200 H","11/22/2019 12:17:00 PM","11/22/2019 12:17:00 PM","0.50","m","201063357","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20399","Anclote Pasco 4","P529","1/13/2020 11:05:00 AM","01/13/2020","11:05","Chlorophyll a (Total)","Total","3.44","ug/L"," N1","I","SM 10200 H","2/5/2020 1:55:00 PM","2/5/2020 1:55:00 PM","0.50","m","201072923","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
