"Site ID","Site Name","Project","Collected Date/Time","Collected Date","Collected Time","Analyte","Total/Dissolved","Recorded Value","Units","Comments","Qualifier","Method","Prepared Date/Time","Analyzed Date/Time","Start Depth","Start Depth Units","Sample ID","Agency","Permit No PS","DID No PS",""
"20564","Weeki Wachee Hernando 7","B678","7/21/2008 11:46:00 AM","07/21/2008","11:46","Chlorophyll a (Total)","","1.40","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","8/27/2008 10:42:00 AM","08/27/2008","10:42","Chlorophyll a (Total)","","2.30","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","9/18/2008 1:08:00 PM","09/18/2008","13:08","Chlorophyll a (Total)","","2.40","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","10/22/2008 10:23:00 AM","10/22/2008","10:23","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","11/11/2008 1:00:00 PM","11/11/2008","13:00","Chlorophyll a (Total)","","0.60","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","12/9/2008 10:24:00 AM","12/09/2008","10:24","Chlorophyll a (Total)","","0.60","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","1/12/2009 12:32:00 PM","01/12/2009","12:32","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","2/6/2009 12:11:00 PM","02/06/2009","12:11","Chlorophyll a (Total)","","0","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","3/6/2009 10:30:00 AM","03/06/2009","10:30","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","4/10/2009 11:46:00 AM","04/10/2009","11:46","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","5/7/2009 1:31:00 PM","05/07/2009","13:31","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","6/12/2009 12:00:00 PM","06/12/2009","12:00","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","7/14/2009 10:48:00 AM","07/14/2009","10:48","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","8/20/2009 2:33:00 PM","08/20/2009","14:33","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","9/11/2009 12:46:00 PM","09/11/2009","12:46","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","10/9/2009 12:36:00 PM","10/09/2009","12:36","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","11/20/2009 10:29:00 AM","11/20/2009","10:29","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","B678","12/15/2009 1:39:00 PM","12/15/2009","13:39","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20564","Weeki Wachee Hernando 7","P529","8/9/2017 10:20:00 AM","08/09/2017","10:20","Chlorophyll a (Total)","Total","1.30","ug/L"," N1","QI","SM 10200 H","9/6/2017 2:55:00 PM","9/6/2017 2:55:00 PM","0.50","m","200967660","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","10/25/2017 11:30:00 AM","10/25/2017","11:30","Chlorophyll a (Total)","Total","2.98","ug/L"," N1","QI","SM 10200 H","11/15/2017 2:53:00 PM","11/15/2017 2:53:00 PM","0.34","m","200982362","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","1/11/2018 11:15:00 AM","01/11/2018","11:15","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","1/31/2018 1:46:00 PM","1/31/2018 1:46:00 PM","0.50","m","200991007","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","5/1/2018 11:30:00 AM","05/01/2018","11:30","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","5/29/2018 7:24:00 AM","5/29/2018 7:24:00 AM","0.50","m","201000019","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","7/25/2018 1:00:00 PM","07/25/2018","13:00","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","8/16/2018 3:05:00 PM","8/16/2018 3:05:00 PM","0.50","m","201009826","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","10/31/2018 11:10:00 AM","10/31/2018","11:10","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","11/28/2018 11:23:00 AM","11/28/2018 11:23:00 AM","0.32","m","201023466","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","1/7/2019 1:00:00 PM","01/07/2019","13:00","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","1/24/2019 2:56:00 PM","1/24/2019 2:56:00 PM","0.50","m","201033322","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","4/17/2019 11:15:00 AM","04/17/2019","11:15","Chlorophyll a (Total)","Total","1","ug/L"," N1","QU","SM 10200 H","5/17/2019 9:32:00 AM","5/17/2019 9:32:00 AM","0.50","m","201042435","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20564","Weeki Wachee Hernando 7","P529","10/30/2019 11:15:00 AM","10/30/2019","11:15","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","11/25/2019 2:27:00 PM","11/25/2019 2:27:00 PM","0.30","m","201063133","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
