"Site ID","Site Name","Project","Collected Date/Time","Collected Date","Collected Time","Analyte","Total/Dissolved","Recorded Value","Units","Comments","Qualifier","Method","Prepared Date/Time","Analyzed Date/Time","Start Depth","Start Depth Units","Sample ID","Agency","Permit No PS","DID No PS",""
"20132","Withlacoochee Citrus 7","P529","7/12/2017 12:10:00 PM","07/12/2017","12:10","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","7/18/2017 1:27:00 PM","7/18/2017 1:27:00 PM","","","200962109","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","P529","10/30/2017 12:35:00 PM","10/30/2017","12:35","Nitrate-Nitrite (N) (Total)","Total","0.0020","mg/L","","Q","EPA 353.2 (28 day hold time)","","2/26/2018 9:05:00 AM","0.50","m","200982155","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","1/22/2018 12:10:00 PM","01/22/2018","12:10","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","QU","EPA 353.2 (28 day hold time)","","2/26/2018 9:05:00 AM","0.50","m","200990791","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","5/1/2018 11:30:00 AM","05/01/2018","11:30","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","5/15/2018 4:35:00 PM","0.50","m","200999827","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","7/10/2018 12:20:00 PM","07/10/2018","12:20","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","8/2/2018 12:42:00 PM","0.50","m","201009634","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","10/16/2018 12:00:00 PM","10/16/2018","12:00","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","10/24/2018 2:39:00 PM","0.50","m","201023274","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","1/9/2019 10:50:00 AM","01/09/2019","10:50","Nitrate-Nitrite (N) (Total)","Total","0.0190","mg/L","","","EPA 353.2 (28 day hold time)","","1/23/2019 2:52:00 PM","0.50","m","201033130","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","4/10/2019 12:15:00 PM","04/10/2019","12:15","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","I","EPA 353.2 (28 day hold time)","","4/15/2019 3:49:00 PM","0.50","m","201042231","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","7/31/2019 10:45:00 AM","07/31/2019","10:45","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","8/13/2019 4:36:00 PM","0.50","m","201052993","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","10/28/2019 11:40:00 AM","10/28/2019","11:40","Nitrate-Nitrite (N) (Total)","Total","0.0340","mg/L","","","EPA 353.2 (28 day hold time)","","11/12/2019 3:35:00 PM","0.50","m","201062941","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
