"Site ID","Site Name","Project","Collected Date/Time","Collected Date","Collected Time","Analyte","Total/Dissolved","Recorded Value","Units","Comments","Qualifier","Method","Prepared Date/Time","Analyzed Date/Time","Start Depth","Start Depth Units","Sample ID","Agency","Permit No PS","DID No PS",""
"20132","Withlacoochee Citrus 7","B678","11/6/2007 11:28:00 AM","11/06/2007","11:28","Chlorophyll a (Total)","","2.40","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","12/14/2007 11:10:00 AM","12/14/2007","11:10","Chlorophyll a (Total)","","4","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","1/30/2008 10:20:00 AM","01/30/2008","10:20","Chlorophyll a (Total)","","3.50","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","2/13/2008 9:45:00 AM","02/13/2008","09:45","Chlorophyll a (Total)","","3.50","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","3/27/2008 12:05:00 PM","03/27/2008","12:05","Chlorophyll a (Total)","","3.10","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","4/29/2008 10:24:00 AM","04/29/2008","10:24","Chlorophyll a (Total)","","5.10","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","5/28/2008 11:20:00 AM","05/28/2008","11:20","Chlorophyll a (Total)","","3.90","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","6/30/2008 11:41:00 AM","06/30/2008","11:41","Chlorophyll a (Total)","","4.20","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","7/29/2008 1:41:00 PM","07/29/2008","13:41","Chlorophyll a (Total)","","9.20","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","8/29/2008 10:01:00 AM","08/29/2008","10:01","Chlorophyll a (Total)","","4.90","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","9/8/2008 10:22:00 AM","09/08/2008","10:22","Chlorophyll a (Total)","","3.10","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","10/29/2008 10:53:00 AM","10/29/2008","10:53","Chlorophyll a (Total)","","5.40","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","11/19/2008 10:05:00 AM","11/19/2008","10:05","Chlorophyll a (Total)","","3.60","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","12/4/2008 10:26:00 AM","12/04/2008","10:26","Chlorophyll a (Total)","","2.10","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","1/27/2009 1:15:00 PM","01/27/2009","13:15","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","2/23/2009 10:32:00 AM","02/23/2009","10:32","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","3/30/2009 10:05:00 AM","03/30/2009","10:05","Chlorophyll a (Total)","","5","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","4/13/2009 11:37:00 AM","04/13/2009","11:37","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","5/27/2009 10:40:00 AM","05/27/2009","10:40","Chlorophyll a (Total)","","6","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","6/16/2009 10:37:00 AM","06/16/2009","10:37","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","7/24/2009 10:04:00 AM","07/24/2009","10:04","Chlorophyll a (Total)","","7","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","8/19/2009 10:23:00 AM","08/19/2009","10:23","Chlorophyll a (Total)","","11","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","9/25/2009 9:49:00 AM","09/25/2009","09:49","Chlorophyll a (Total)","","11","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","10/27/2009 10:04:00 AM","10/27/2009","10:04","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","11/23/2009 10:29:00 AM","11/23/2009","10:29","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","B678","12/29/2009 2:13:00 PM","12/29/2009","14:13","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20132","Withlacoochee Citrus 7","P529","10/30/2017 12:35:00 PM","10/30/2017","12:35","Chlorophyll a (Total)","Total","9.17","ug/L"," N1","","SM 10200 H","11/16/2017 2:36:00 PM","11/16/2017 2:36:00 PM","0.50","m","200982155","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","1/22/2018 12:10:00 PM","01/22/2018","12:10","Chlorophyll a (Total)","Total","4.52","ug/L"," N1","","SM 10200 H","2/13/2018 10:27:00 AM","2/13/2018 10:27:00 AM","0.50","m","200990791","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","5/1/2018 11:30:00 AM","05/01/2018","11:30","Chlorophyll a (Total)","Total","4.03","ug/L"," N1","","SM 10200 H","5/29/2018 7:24:00 AM","5/29/2018 7:24:00 AM","0.50","m","200999827","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","7/10/2018 12:20:00 PM","07/10/2018","12:20","Chlorophyll a (Total)","Total","3.02","ug/L"," N1","I","SM 10200 H","8/3/2018 1:57:00 PM","8/3/2018 1:57:00 PM","0.50","m","201009634","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","10/16/2018 12:00:00 PM","10/16/2018","12:00","Chlorophyll a (Total)","Total","5.53","ug/L"," N1","","SM 10200 H","10/29/2018 2:06:00 PM","10/29/2018 2:06:00 PM","0.50","m","201023274","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","1/9/2019 10:50:00 AM","01/09/2019","10:50","Chlorophyll a (Total)","Total","10.60","ug/L"," N1","","SM 10200 H","2/5/2019 9:47:00 AM","2/5/2019 9:47:00 AM","0.50","m","201033130","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","4/10/2019 12:15:00 PM","04/10/2019","12:15","Chlorophyll a (Total)","Total","4.27","ug/L"," N1","Q","SM 10200 H","5/10/2019 12:54:00 PM","5/10/2019 12:54:00 PM","0.50","m","201042231","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","7/31/2019 10:45:00 AM","07/31/2019","10:45","Chlorophyll a (Total)","Total","3.60","ug/L"," N1","I","SM 10200 H","8/20/2019 1:22:00 PM","8/20/2019 1:22:00 PM","0.50","m","201052993","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20132","Withlacoochee Citrus 7","P529","10/28/2019 11:40:00 AM","10/28/2019","11:40","Chlorophyll a (Total)","Total","15.40","ug/L"," N1","","SM 10200 H","11/21/2019 10:19:00 AM","11/21/2019 10:19:00 AM","0.50","m","201062941","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
