"Site ID","Site Name","Project","Collected Date/Time","Collected Date","Collected Time","Analyte","Total/Dissolved","Recorded Value","Units","Comments","Qualifier","Method","Prepared Date/Time","Analyzed Date/Time","Start Depth","Start Depth Units","Sample ID","Agency","Permit No PS","DID No PS",""
"20404","Pithlachascotee Pasco 8","P529","8/15/2017 12:00:00 PM","08/15/2017","12:00","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","I","EPA 353.2 (28 day hold time)","","9/6/2017 4:13:00 PM","0.50","m","200970063","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","11/2/2017 1:15:00 PM","11/02/2017","13:15","Nitrate-Nitrite (N) (Total)","Total","0","mg/L","","Q","EPA 353.2 (28 day hold time)","","2/26/2018 9:05:00 AM","0.50","m","200982245","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","1/9/2018 12:05:00 PM","01/09/2018","12:05","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","QI","EPA 353.2 (28 day hold time)","","2/15/2018 4:59:00 PM","0.50","m","200991205","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","4/24/2018 11:30:00 AM","04/24/2018","11:30","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","4/27/2018 4:17:00 PM","0.50","m","201000195","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","7/16/2018 12:15:00 PM","07/16/2018","12:15","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","8/2/2018 12:42:00 PM","0.50","m","201010002","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","10/31/2018 12:05:00 PM","10/31/2018","12:05","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","11/19/2018 4:25:00 PM","0.50","m","201023642","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","1/8/2019 11:45:00 AM","01/08/2019","11:45","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","1/23/2019 2:52:00 PM","0.50","m","201033498","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","4/10/2019 11:55:00 AM","04/10/2019","11:55","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","4/26/2019 1:40:00 PM","0.50","m","201042640","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","7/23/2019 10:40:00 AM","07/23/2019","10:40","Nitrate-Nitrite (N) (Total)","Total","0.0040","mg/L","","U","EPA 353.2 (28 day hold time)","","8/13/2019 9:24:00 AM","0.50","m","201053392","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20404","Pithlachascotee Pasco 8","P529","10/22/2019 10:45:00 AM","10/22/2019","10:45","Nitrate-Nitrite (N) (Total)","Total","0.01","mg/L","","I","EPA 353.2 (28 day hold time)","","11/18/2019 11:47:00 AM","0.50","m","201063309","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
