"Site ID","Site Name","Project","Collected Date/Time","Collected Date","Collected Time","Analyte","Total/Dissolved","Recorded Value","Units","Comments","Qualifier","Method","Prepared Date/Time","Analyzed Date/Time","Start Depth","Start Depth Units","Sample ID","Agency","Permit No PS","DID No PS",""
"20941","Crystal Citrus 8","B678","3/17/2008 11:03:00 AM","03/17/2008","11:03","Chlorophyll a (Total)","","5.20","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","4/23/2008 10:32:00 AM","04/23/2008","10:32","Chlorophyll a (Total)","","0.60","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","5/12/2008 11:44:00 AM","05/12/2008","11:44","Chlorophyll a (Total)","","1.10","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","6/18/2008 10:30:00 AM","06/18/2008","10:30","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","7/22/2008 9:52:00 AM","07/22/2008","09:52","Chlorophyll a (Total)","","2.50","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","8/25/2008 11:04:00 AM","08/25/2008","11:04","Chlorophyll a (Total)","","2.10","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","9/15/2008 10:22:00 AM","09/15/2008","10:22","Chlorophyll a (Total)","","5","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","10/27/2008 10:35:00 AM","10/27/2008","10:35","Chlorophyll a (Total)","","0.90","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","11/20/2008 10:18:00 AM","11/20/2008","10:18","Chlorophyll a (Total)","","0.50","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","12/16/2008 10:28:00 AM","12/16/2008","10:28","Chlorophyll a (Total)","","1.30","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","1/26/2009 1:06:00 PM","01/26/2009","13:06","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","2/9/2009 10:56:00 AM","02/09/2009","10:56","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","3/10/2009 11:07:00 AM","03/10/2009","11:07","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","4/27/2009 10:49:00 AM","04/27/2009","10:49","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","5/6/2009 10:24:00 AM","05/06/2009","10:24","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","6/10/2009 12:17:00 PM","06/10/2009","12:17","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","7/28/2009 11:06:00 AM","07/28/2009","11:06","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","8/11/2009 10:16:00 AM","08/11/2009","10:16","Chlorophyll a (Total)","","3","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","9/3/2009 10:15:00 AM","09/03/2009","10:15","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","10/13/2009 10:46:00 AM","10/13/2009","10:46","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","11/18/2009 9:43:00 AM","11/18/2009","09:43","Chlorophyll a (Total)","","2","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","B678","12/29/2009 10:37:00 AM","12/29/2009","10:37","Chlorophyll a (Total)","","1","ug/L","","","SM 10200 H (mod.)","","","","","","Southwest Florida Water Management District","0","0",""
"20941","Crystal Citrus 8","P529","10/16/2017 12:30:00 PM","10/16/2017","12:30","Chlorophyll a (Total)","Total","1.94","ug/L"," N1","QI","SM 10200 H","11/7/2017 3:11:00 PM","11/7/2017 3:11:00 PM","0.50","m","200981843","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","1/16/2018 12:55:00 PM","01/16/2018","12:55","Chlorophyll a (Total)","Total","1.05","ug/L"," N1","I","SM 10200 H","2/1/2018 2:38:00 PM","2/1/2018 2:38:00 PM","0.50","m","200990863","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","4/25/2018 10:30:00 AM","04/25/2018","10:30","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","5/1/2018 2:53:00 PM","5/1/2018 2:53:00 PM","0.50","m","200999891","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","7/11/2018 12:15:00 PM","07/11/2018","12:15","Chlorophyll a (Total)","Total","1.95","ug/L"," N1","I","SM 10200 H","8/3/2018 11:25:00 AM","8/3/2018 11:25:00 AM","0.50","m","201009698","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","10/4/2018 11:20:00 AM","10/04/2018","11:20","Chlorophyll a (Total)","Total","5.48","ug/L"," N1","","SM 10200 H","10/12/2018 9:27:00 AM","10/12/2018 9:27:00 AM","0.50","m","201023338","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","1/9/2019 12:00:00 PM","01/09/2019","12:00","Chlorophyll a (Total)","Total","1","ug/L"," N1","U","SM 10200 H","2/5/2019 9:47:00 AM","2/5/2019 9:47:00 AM","0.25","m","201033194","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","4/17/2019 12:30:00 PM","04/17/2019","12:30","Chlorophyll a (Total)","Total","1","ug/L"," N1","QU","SM 10200 H","5/17/2019 9:32:00 AM","5/17/2019 9:32:00 AM","0.50","m","201042295","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
"20941","Crystal Citrus 8","P529","10/29/2019 11:50:00 AM","10/29/2019","11:50","Chlorophyll a (Total)","Total","1.86","ug/L"," N1","I","SM 10200 H","11/25/2019 1:09:00 PM","11/25/2019 1:09:00 PM","0.50","m","201063005","SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT","0","0",""
